dimension,term,building_count,building_ratio,occurrence_count
营造技艺,因地制宜,1,0.002439,1
营造技艺,因山为城,1,0.002439,1
营造技艺,园林融合技法,1,0.002439,1
营造技艺,围合式营造,1,0.002439,1
营造技艺,围墙砌筑,1,0.002439,1
营造技艺,围屋营造,1,0.002439,1
营造技艺,土城夯筑,1,0.002439,1
营造技艺,土城始建,1,0.002439,1
营造技艺,土山营造,1,0.002439,1
营造技艺,土布包烧制瓦,1,0.002439,1
营造技艺,土楼营造技艺,1,0.002439,1
营造技艺,地方传统民间工艺,1,0.002439,1
营造技艺,地方传统营造技艺,1,0.002439,1
营造技艺,地方建筑工艺,1,0.002439,1
营造技艺,垛口,1,0.002439,1
营造技艺,垛口墙砌筑,1,0.002439,1
营造技艺,城墙修缮,1,0.002439,1
营造技艺,城墙加高,1,0.002439,1
营造技艺,城墙砌筑,1,0.002439,1
营造技艺,城池营造规范,1,0.002439,1
营造技艺,城砖拱券,1,0.002439,1
营造技艺,城门改造,1,0.002439,1
营造技艺,堂屋门窗装饰,1,0.002439,1
营造技艺,堆土券拱,1,0.002439,1
营造技艺,堆筑法,1,0.002439,1
营造技艺,堡寨联防布局,1,0.002439,1
营造技艺,墙体通风孔,1,0.002439,1
营造技艺,墙垛安砌,1,0.002439,1
营造技艺,增建修理,1,0.002439,1
营造技艺,壁画,1,0.002439,1
营造技艺,壁画工艺,1,0.002439,1
营造技艺,壁画彩绘,1,0.002439,1
营造技艺,壁画装饰,1,0.002439,1
营造技艺,复道廊,1,0.002439,1
营造技艺,外包砖工艺,1,0.002439,1
营造技艺,外包砖砌,1,0.002439,1
营造技艺,外观装饰,1,0.002439,1
营造技艺,多样化门窗结构,1,0.002439,1
营造技艺,多跨不等弧拱,1,0.002439,1
营造技艺,多路院落布局,1,0.002439,1
营造技艺,大坡屋顶,1,0.002439,1
营造技艺,大堤修筑,1,0.002439,1
营造技艺,大规模修整,1,0.002439,1
营造技艺,大规模维修,1,0.002439,1
营造技艺,大额式结构,1,0.002439,1
营造技艺,天井排水,1,0.002439,1
营造技艺,天人合一选址,1,0.002439,1
营造技艺,天窗结构,1,0.002439,1
营造技艺,夯土技艺,1,0.002439,1
营造技艺,夯土版筑,1,0.002439,1
营造技艺,夯筑技术,1,0.002439,1
营造技艺,夹柱石狮,1,0.002439,1
营造技艺,子母榫,1,0.002439,1
营造技艺,宋代福建桥式,1,0.002439,1
营造技艺,宋代遗风,1,0.002439,1
营造技艺,官式桥梁结构,1,0.002439,1
营造技艺,官式砖构,1,0.002439,1
营造技艺,实心炮楼做法,1,0.002439,1
营造技艺,实腹拱砌法,1,0.002439,1
营造技艺,实腹梁制作,1,0.002439,1
营造技艺,客家四角楼工艺,1,0.002439,1
营造技艺,客家民居营造技艺,1,0.002439,1
营造技艺,密排法,1,0.002439,1
营造技艺,对景借景,1,0.002439,1
营造技艺,对比手法,1,0.002439,1
营造技艺,对称布局施工,1,0.002439,1
营造技艺,对称布局营造,1,0.002439,1
营造技艺,对联雕刻,1,0.002439,1
营造技艺,封檐板雕刻,1,0.002439,1
营造技艺,封火墙,1,0.002439,1
营造技艺,封火墙砌筑,1,0.002439,1
营造技艺,封闭式布局,1,0.002439,1
营造技艺,小中见大,1,0.002439,1
营造技艺,尖钩状迎水,1,0.002439,1
营造技艺,就地取材,1,0.002439,1
营造技艺,层叠出挑,1,0.002439,1
营造技艺,山地凿筑,1,0.002439,1
营造技艺,山地垒砌,1,0.002439,1
营造技艺,山地筑城,1,0.002439,1
营造技艺,山西元代地方手法,1,0.002439,1
营造技艺,岩壁雕凿,1,0.002439,1
营造技艺,岭南传统工艺,1,0.002439,1
营造技艺,岭南灰塑,1,0.002439,1
营造技艺,峰回路转布局,1,0.002439,1
营造技艺,嵌瓷,1,0.002439,1
营造技艺,川南民居营造技艺,1,0.002439,1
营造技艺,巨石吊装技术,1,0.002439,1
营造技艺,巷道贯通工艺,1,0.002439,1
营造技艺,布局严谨,1,0.002439,1
营造技艺,干修法,1,0.002439,1
营造技艺,干枝式布局施工,1,0.002439,1
营造技艺,干栏营造法,1,0.002439,1
营造技艺,平摆顺砌,1,0.002439,1
营造技艺,平顶屋面,1,0.002439,1
营造技艺,并列石阶,1,0.002439,1
营造技艺,并列砌筑,1,0.002439,1
营造技艺,并列砌筑法,1,0.002439,1
营造技艺,庭院叠山技艺,1,0.002439,1
营造技艺,廊亭一体营造,1,0.002439,1
营造技艺,廊桥修缮,1,0.002439,1
营造技艺,建筑艺术,1,0.002439,1
营造技艺,弧形桥面石,1,0.002439,1
营造技艺,弧形马面工艺,1,0.002439,1
营造技艺,形制放大重建,1,0.002439,1
营造技艺,彩塑堆饰,1,0.002439,1
营造技艺,彩画装饰,1,0.002439,1
营造技艺,彩绘修复,1,0.002439,1
营造技艺,彩绘壁画,1,0.002439,1
营造技艺,彩绘天花,1,0.002439,1
营造技艺,彩绘装饰,1,0.002439,1
营造技艺,彩绘装饰工艺,1,0.002439,1
营造技艺,影壁营造,1,0.002439,1
营造技艺,徽州营造法,1,0.002439,1
营造技艺,徽派建筑技艺,1,0.002439,1
营造技艺,徽派建筑风格,1,0.002439,1
营造技艺,悬砌,1,0.002439,1
营造技艺,悬臂梁叠建,1,0.002439,1
营造技艺,悬臂梁承托,1,0.002439,1
营造技艺,戏曲题材雕刻,1,0.002439,1
营造技艺,戧水护堤,1,0.002439,1
营造技艺,手工砌筑,1,0.002439,1
营造技艺,手工草顶铺设,1,0.002439,1
营造技艺,扩修,1,0.002439,1
营造技艺,承重拱板构造,1,0.002439,1
营造技艺,抗撑压木构,1,0.002439,1
营造技艺,抗震构造,1,0.002439,1
营造技艺,护城河整修,1,0.002439,1
营造技艺,抬梁式木构,1,0.002439,1
营造技艺,抬梁式结构,1,0.002439,1
营造技艺,拆旧建新,1,0.002439,1
营造技艺,拆迁重建,1,0.002439,1
营造技艺,拱伸臂梁式,1,0.002439,1
营造技艺,拱券工艺,1,0.002439,1
营造技艺,拱券技术,1,0.002439,1
营造技艺,拱券结构,1,0.002439,1
营造技艺,拱形砌筑,1,0.002439,1
营造技艺,挑出檐,1,0.002439,1
营造技艺,挑梁衔接,1,0.002439,1
营造技艺,挑檐,1,0.002439,1
营造技艺,捍城护城技术,1,0.002439,1
营造技艺,捐俸修葺,1,0.002439,1
营造技艺,排柱平接,1,0.002439,1
营造技艺,排水沟系统,1,0.002439,1
营造技艺,排水系统营造,1,0.002439,1
营造技艺,插栱,1,0.002439,1
营造技艺,插金梁,1,0.002439,1
营造技艺,攒尖顶营造,1,0.002439,1
营造技艺,收分侧角,1,0.002439,1
营造技艺,收分工艺,1,0.002439,1
营造技艺,整体拆卸复原,1,0.002439,1
营造技艺,整墙倾斜干固法,1,0.002439,1
营造技艺,斗子蜀柱,1,0.002439,1
营造技艺,斗拱出挑,1,0.002439,1
营造技艺,斗拱承檐,1,0.002439,1
营造技艺,斗拱承重,1,0.002439,1
营造技艺,斗拱营造,1,0.002439,1
营造技艺,斗拱雕刻,1,0.002439,1
营造技艺,斗拱飞檐,1,0.002439,1
营造技艺,斗栱,1,0.002439,1
营造技艺,斗栱铺作,1,0.002439,1
营造技艺,断代标本,1,0.002439,1
营造技艺,无木构造,1,0.002439,1
营造技艺,无梁券洞砌筑,1,0.002439,1
营造技艺,无梁拱券,1,0.002439,1
营造技艺,无楔工艺,1,0.002439,1
营造技艺,无榫卯干砌,1,0.002439,1
营造技艺,无钉构造,1,0.002439,1
营造技艺,无铰横联砌置,1,0.002439,1
营造技艺,早园水做,1,0.002439,1
营造技艺,明代原构,1,0.002439,1
营造技艺,明代梁架,1,0.002439,1
营造技艺,明代江南营造法式,1,0.002439,1
营造技艺,明代石作,1,0.002439,1
营造技艺,明代筑城法,1,0.002439,1
营造技艺,明代遗风,1,0.002439,1
营造技艺,明代题记,1,0.002439,1
营造技艺,明代风貌保留,1,0.002439,1
营造技艺,明式砖雕,1,0.002439,1
营造技艺,明清营造法,1,0.002439,1
营造技艺,晋南三雕技艺,1,0.002439,1
营造技艺,暗榫连接,1,0.002439,1
营造技艺,暗沟排水,1,0.002439,1
营造技艺,曲梁斗拱,1,0.002439,1
营造技艺,月梁,1,0.002439,1
营造技艺,望板铺筑,1,0.002439,1
营造技艺,望柱雕刻,1,0.002439,1
营造技艺,木作技艺,1,0.002439,1
营造技艺,木刻雕花,1,0.002439,1
营造技艺,木拱架设技艺,1,0.002439,1
营造技艺,木拱桥传统营造技艺,1,0.002439,1
营造技艺,木拱营造技艺,1,0.002439,1
营造技艺,木构屋架,1,0.002439,1
营造技艺,木构彩绘,1,0.002439,1
营造技艺,木构架承重,1,0.002439,1
营造技艺,木构架技术,1,0.002439,1
营造技艺,木构架技艺,1,0.002439,1
营造技艺,木构架搭建,1,0.002439,1
营造技艺,木构架施工,1,0.002439,1
营造技艺,木构架营造,1,0.002439,1
营造技艺,木构架重建,1,0.002439,1
营造技艺,木枋交错架叠,1,0.002439,1
营造技艺,木格窗,1,0.002439,1
营造技艺,木桩地基技术,1,0.002439,1
营造技艺,木桩地钉基础,1,0.002439,1
营造技艺,木桩基础,1,0.002439,1
营造技艺,木梁架设,1,0.002439,1
营造技艺,木瓦铺设,1,0.002439,1
营造技艺,木石台阶,1,0.002439,1
营造技艺,木质框架护基,1,0.002439,1
营造技艺,木雕技艺,1,0.002439,1
营造技艺,条石垒砌,1,0.002439,1
营造技艺,条石收分砌筑,1,0.002439,1
营造技艺,条石甬道,1,0.002439,1
营造技艺,条石砌基,1,0.002439,1
营造技艺,条石衔接,1,0.002439,1
营造技艺,构件纹饰,1,0.002439,1
营造技艺,构图严谨,1,0.002439,1
营造技艺,柱有收分,1,0.002439,1
营造技艺,柱础形制,1,0.002439,1
营造技艺,栏板雕花,1,0.002439,1
营造技艺,树枝泥土层,1,0.002439,1
营造技艺,桐油石灰粘结,1,0.002439,1
营造技艺,桥亭结合,1,0.002439,1
营造技艺,桩木基础,1,0.002439,1
营造技艺,梁架修缮,1,0.002439,1
营造技艺,梁柱彩绘,1,0.002439,1
营造技艺,梁桥与浮桥并存,1,0.002439,1
营造技艺,梁桥建造,1,0.002439,1
营造技艺,梁檩结构,1,0.002439,1
营造技艺,梅花形木桩基础,1,0.002439,1
营造技艺,梯形条石桥墩工艺,1,0.002439,1
营造技艺,楹联装饰,1,0.002439,1
营造技艺,榫卯,1,0.002439,1
营造技艺,榫卯石构,1,0.002439,1
营造技艺,榫卯连接,1,0.002439,1
营造技艺,榫合结构,1,0.002439,1
营造技艺,横向交错砌筑,1,0.002439,1
营造技艺,横系石构造,1,0.002439,1
营造技艺,横锁石承接,1,0.002439,1
营造技艺,次孔人行道,1,0.002439,1
营造技艺,欧体门额,1,0.002439,1
营造技艺,歇山屋顶营造,1,0.002439,1
营造技艺,歇山顶营造,1,0.002439,1
营造技艺,水磨砖铺地,1,0.002439,1
营造技艺,水陆门交错布局,1,0.002439,1
营造技艺,水随山转，山因水活,1,0.002439,1
营造技艺,汉式亭台楼阁,1,0.002439,1
营造技艺,汉式形制,1,0.002439,1
营造技艺,汉白玉栏杆加设,1,0.002439,1
营造技艺,江南民居建筑技术,1,0.002439,1
营造技艺,江南民居木构技艺,1,0.002439,1
营造技艺,江南民居特色,1,0.002439,1
营造技艺,江南石拱桥技艺,1,0.002439,1
营造技艺,沅湘营造技艺,1,0.002439,1
营造技艺,沥粉堆塑,1,0.002439,1
营造技艺,法式与乡土融合工艺,1,0.002439,1
营造技艺,泥灰雕,1,0.002439,1
营造技艺,洞穴改建,1,0.002439,1
营造技艺,流云雕刻,1,0.002439,1
营造技艺,浅性基础,1,0.002439,1
营造技艺,浅浮雕花卉卷草纹饰,1,0.002439,1
营造技艺,浅雕,1,0.002439,1
营造技艺,浙闽廊桥工艺,1,0.002439,1
营造技艺,消防系统,1,0.002439,1
营造技艺,清代北方民居风格,1,0.002439,1
营造技艺,清代官式,1,0.002439,1
营造技艺,清代官式制式,1,0.002439,1
营造技艺,清代官式营造,1,0.002439,1
营造技艺,清代民居技艺,1,0.002439,1
营造技艺,清代营造,1,0.002439,1
营造技艺,清代重修工艺,1,0.002439,1
营造技艺,清水砌墙,1,0.002439,1
营造技艺,湖石理水,1,0.002439,1
营造技艺,潮州传统砌筑,1,0.002439,1
营造技艺,灌铁水工艺,1,0.002439,1
营造技艺,灰塑,1,0.002439,1
营造技艺,灰雕技艺,1,0.002439,1
营造技艺,煤炭地基处理,1,0.002439,1
营造技艺,照壁营造,1,0.002439,1
营造技艺,片石叠山,1,0.002439,1
营造技艺,版筑,1,0.002439,1
营造技艺,版筑夯土,1,0.002439,1
营造技艺,牛腿,1,0.002439,1
营造技艺,环水布局,1,0.002439,1
营造技艺,琉璃烧制,1,0.002439,1
营造技艺,琉璃瓦作,1,0.002439,1
营造技艺,琉璃瓦铺作,1,0.002439,1
营造技艺,瑞兽雕刻,1,0.002439,1
营造技艺,瓦顶覆盖,1,0.002439,1
营造技艺,瓮城建造,1,0.002439,1
营造技艺,生态营造,1,0.002439,1
营造技艺,甬道排水,1,0.002439,1
营造技艺,画栋雕梁,1,0.002439,1
营造技艺,画看梁,1,0.002439,1
营造技艺,疏排法,1,0.002439,1
营造技艺,登山石径,1,0.002439,1
营造技艺,百叶窗式通风,1,0.002439,1
营造技艺,石作台基,1,0.002439,1
营造技艺,石券砌筑,1,0.002439,1
营造技艺,石刻工艺,1,0.002439,1
营造技艺,石刻装饰,1,0.002439,1
营造技艺,石垒造景,1,0.002439,1
营造技艺,石城改筑,1,0.002439,1
营造技艺,石拱门,1,0.002439,1
营造技艺,石材深埋工艺,1,0.002439,1
营造技艺,石条叠砌,1,0.002439,1
营造技艺,石条砌筑,1,0.002439,1
营造技艺,石板并铺,1,0.002439,1
营造技艺,石板磨光刻花,1,0.002439,1
营造技艺,石板铺装,1,0.002439,1
营造技艺,石构干砌,1,0.002439,1
营造技艺,石构技艺,1,0.002439,1
营造技艺,石构榫卯,1,0.002439,1
营造技艺,石构营造,1,0.002439,1
营造技艺,石桥营造,1,0.002439,1
营造技艺,石桥营造法,1,0.002439,1
营造技艺,石甃修葺,1,0.002439,1
营造技艺,石砌基础,1,0.002439,1
营造技艺,石砌墙体,1,0.002439,1
营造技艺,石砌河床,1,0.002439,1
营造技艺,石砌筑,1,0.002439,1
营造技艺,石质闸槽,1,0.002439,1
营造技艺,石路铺筑,1,0.002439,1
营造技艺,石阶砌筑,1,0.002439,1
营造技艺,石雕栏板,1,0.002439,1
营造技艺,石雕漏窗,1,0.002439,1
营造技艺,石雕盖板,1,0.002439,1
营造技艺,石面糙凿,1,0.002439,1
营造技艺,砖包土筑,1,0.002439,1
营造技艺,砖包墙技术,1,0.002439,1
营造技艺,砖木榫卯工艺,1,0.002439,1
营造技艺,砖木结合,1,0.002439,1
营造技艺,砖石砌筑,1,0.002439,1
营造技艺,砖砌,1,0.002439,1
营造技艺,砖砌工艺,1,0.002439,1
营造技艺,砖筑台门,1,0.002439,1
营造技艺,砖雕仿木,1,0.002439,1
营造技艺,砖雕仿木斗拱,1,0.002439,1
营造技艺,砖雕善字影壁,1,0.002439,1
营造技艺,砖雕浮雕,1,0.002439,1
营造技艺,硬山搁檩,1,0.002439,1
营造技艺,硬山顶,1,0.002439,1
营造技艺,硬山顶工艺,1,0.002439,1
营造技艺,硬山顶营造,1,0.002439,1
营造技艺,碑刻装饰,1,0.002439,1
营造技艺,碑刻镌制,1,0.002439,1
营造技艺,礼制规制施工,1,0.002439,1
营造技艺,神瑞画砖雕,1,0.002439,1
营造技艺,神秘文字符号装饰,1,0.002439,1
营造技艺,私人捐资营建,1,0.002439,1
营造技艺,穴居营造,1,0.002439,1
营造技艺,穿斗式木构,1,0.002439,1
营造技艺,穿斗构架,1,0.002439,1
营造技艺,窑洞嵌墙技法,1,0.002439,1
营造技艺,窑洞开凿,1,0.002439,1
营造技艺,竖向沟槽插板技术,1,0.002439,1
营造技艺,竹钉连接,1,0.002439,1
营造技艺,简朴风格营造,1,0.002439,1
营造技艺,粗加工营造,1,0.002439,1
营造技艺,精细琢刻,1,0.002439,1
营造技艺,精雕格扇,1,0.002439,1
营造技艺,糯米灰浆勾缝,1,0.002439,1
营造技艺,系梁,1,0.002439,1
营造技艺,素平技法,1,0.002439,1
营造技艺,素面柱身,1,0.002439,1
营造技艺,紧凑布局,1,0.002439,1
营造技艺,红石基础砌筑,1,0.002439,1
营造技艺,红砖砌筑,1,0.002439,1
营造技艺,纪年题刻,1,0.002439,1
营造技艺,纵向分节并列式券,1,0.002439,1
营造技艺,纵向并列砌筑法,1,0.002439,1
营造技艺,纵横交错叠梁,1,0.002439,1
营造技艺,纵横通缝工艺,1,0.002439,1
营造技艺,纵联式券拱,1,0.002439,1
营造技艺,纵联式砌筑法,1,0.002439,1
营造技艺,纵联砌拱法,1,0.002439,1
营造技艺,纵联砌筑,1,0.002439,1
营造技艺,纵联砌置法,1,0.002439,1
营造技艺,绘画艺术,1,0.002439,1
营造技艺,维修,1,0.002439,1
营造技艺,维修加固,1,0.002439,1
营造技艺,维修工程,1,0.002439,1
营造技艺,维修改造,1,0.002439,1
营造技艺,编木拱技艺,1,0.002439,1
营造技艺,缠枝花纹,1,0.002439,1
营造技艺,联锁分节并列砌筑法,1,0.002439,1
营造技艺,联锁式砌法,1,0.002439,1
营造技艺,腰铁连接,1,0.002439,1
营造技艺,腹拱减重法,1,0.002439,1
营造技艺,自流供排水系统,1,0.002439,1
营造技艺,自然山水造园,1,0.002439,1
营造技艺,舟形桥墩,1,0.002439,1
营造技艺,船头状桥墩,1,0.002439,1
营造技艺,船形墩,1,0.002439,1
营造技艺,花卉雕刻,1,0.002439,1
营造技艺,花枋雕刻,1,0.002439,1
营造技艺,花格窗工艺,1,0.002439,1
营造技艺,苏式彩画,1,0.002439,1
营造技艺,苏扬杭融合风格,1,0.002439,1
营造技艺,茅屋营造,1,0.002439,1
营造技艺,荷叶墩,1,0.002439,1
营造技艺,落架大修,1,0.002439,1
营造技艺,落架拆卸维修,1,0.002439,1
营造技艺,落架重修,1,0.002439,1
营造技艺,蒙古族布局,1,0.002439,1
营造技艺,薄拱脚,1,0.002439,1
营造技艺,藏式木构,1,0.002439,1
营造技艺,藤绳编织,1,0.002439,1
营造技艺,虚实结合,1,0.002439,1
营造技艺,融合南北造园艺术,1,0.002439,1
营造技艺,装饰精美,1,0.002439,1
营造技艺,西洋纹饰融合,1,0.002439,1
营造技艺,规制复建,1,0.002439,1
营造技艺,规制限制,1,0.002439,1
营造技艺,规整营造,1,0.002439,1
营造技艺,豆腐腰,1,0.002439,1
营造技艺,贴璧叠山,1,0.002439,1
营造技艺,赣派营造法,1,0.002439,1
营造技艺,车辙留痕,1,0.002439,1
营造技艺,轴线对称,1,0.002439,1
营造技艺,迎水雕饰,1,0.002439,1
营造技艺,连拱砌筑,1,0.002439,1
营造技艺,迥廊周通,1,0.002439,1
营造技艺,透雕花罩,1,0.002439,1
营造技艺,逐层收分砌筑,1,0.002439,1
营造技艺,逐层递减墙体,1,0.002439,1
营造技艺,通天柱,1,0.002439,1
营造技艺,通廊式营造,1,0.002439,1
营造技艺,通风天窗,1,0.002439,1
营造技艺,通风窗,1,0.002439,1
营造技艺,通风设计,1,0.002439,1
营造技艺,逾制营造,1,0.002439,1
营造技艺,重修,1,0.002439,1
营造技艺,重修续筑,1,0.002439,1
营造技艺,重力式墩台砌筑,1,0.002439,1
营造技艺,重叠柱网,1,0.002439,1
营造技艺,重栱计心造,1,0.002439,1
营造技艺,金漆木雕,1,0.002439,1
营造技艺,金鸡脚,1,0.002439,1
营造技艺,铁件加固,1,0.002439,1
营造技艺,铁梁镇河,1,0.002439,1
营造技艺,铁爪钉连接,1,0.002439,1
营造技艺,铁环扣联工艺,1,0.002439,1
营造技艺,铁花栏杆工艺,1,0.002439,1
营造技艺,铁钉加固木梯,1,0.002439,1
营造技艺,铁锭加固,1,0.002439,1
营造技艺,铜皮包裹楼梯,1,0.002439,1
营造技艺,错缝砌筑,1,0.002439,1
营造技艺,镂空仿木砖雕,1,0.002439,1
营造技艺,镂空木雕,1,0.002439,1
营造技艺,镂空雕刻,1,0.002439,1
营造技艺,镌刻工艺,1,0.002439,1
营造技艺,镌刻纪年,1,0.002439,1
营造技艺,长条石横列环砌,1,0.002439,1
营造技艺,门楼装饰,1,0.002439,1
营造技艺,门楼装饰工艺,1,0.002439,1
营造技艺,门楼装饰技艺,1,0.002439,1
营造技艺,间壁石,1,0.002439,1
营造技艺,闽南团城风格,1,0.002439,1
营造技艺,闽南营造技艺,1,0.002439,1
营造技艺,防御性营造,1,0.002439,1
营造技艺,防潮工艺,1,0.002439,1
营造技艺,防潮技术,1,0.002439,1
营造技艺,防潮构造,1,0.002439,1
营造技艺,防盗构造,1,0.002439,1
营造技艺,阶梯式坡道,1,0.002439,1
营造技艺,院落式布局施工,1,0.002439,1
营造技艺,院落联通,1,0.002439,1
营造技艺,隐出柱构,1,0.002439,1
营造技艺,隐刻泥道慢栱,1,0.002439,1
营造技艺,隔扇门窗,1,0.002439,1
营造技艺,雀替,1,0.002439,1
营造技艺,雕刻工巧,1,0.002439,1
营造技艺,雕刻工艺,1,0.002439,1
营造技艺,雕刻精致,1,0.002439,1
营造技艺,雕刻艺术,1,0.002439,1
营造技艺,雕梁画柱,1,0.002439,1
营造技艺,雕瓜柱,1,0.002439,1
营造技艺,雕花栏杆,1,0.002439,1
营造技艺,露龈造砌,1,0.002439,1
营造技艺,青石精砌,1,0.002439,1
营造技艺,青石铺基,1,0.002439,1
营造技艺,青砖上层砌筑,1,0.002439,1
营造技艺,青砖铺地,1,0.002439,1
营造技艺,非对称起拱,1,0.002439,1
营造技艺,非遗营造工艺,1,0.002439,1
营造技艺,靠栏构造,1,0.002439,1
营造技艺,靴钉式砌置法,1,0.002439,1
营造技艺,顺丁叠砌,1,0.002439,1
营造技艺,顺叠砌筑,1,0.002439,1
营造技艺,须弥座束腰雕饰,1,0.002439,1
营造技艺,预制拼装,1,0.002439,1
营造技艺,预应力平衡,1,0.002439,1
营造技艺,风水布局,1,0.002439,1
营造技艺,风貌保持工艺,1,0.002439,1
营造技艺,飞檐反宇,1,0.002439,1
营造技艺,飞檐斗拱,1,0.002439,1
营造技艺,飞檐构造,1,0.002439,1
营造技艺,飞檐翘尾,1,0.002439,1
营造技艺,飞檐翘角构造,1,0.002439,1
营造技艺,马头山墙,1,0.002439,1
营造技艺,马面,1,0.002439,1
营造技艺,驼峰托斗,1,0.002439,1
营造技艺,高差处理技艺,1,0.002439,1
营造技艺,鹤胜三弯椽,1,0.002439,1
营造技艺,麻叶形耍头,1,0.002439,1
营造技艺,黄石叠山,1,0.002439,1
营造技艺,龙纹雕刻,1,0.002439,1
营造技艺,龙纹雕饰,1,0.002439,1
